"species","SRR5405977","SRR5405976","SRR5405975","SRR5405974","SRR5405973","SRR5405972","SRR5405971","SRR5405958","SRR5405957","SRR5405911","SRR5405910","SRR5405909","SRR5405908","SRR5405907","SRR5405906","SRR5405905","SRR5405904","SRR5405903","SRR5405902","SRR5405891","SRR5405890","SRR5405889","SRR5405888","SRR5405887","SRR5405886","SRR5405885","SRR5405884","SRR5405883","SRR5405882","SRR5405881","SRR5405880","SRR5405879","SRR5405864","SRR5405862","SRR5405861","SRR5405860","SRR5405859","SRR5405858","SRR5405857","SRR5405856","SRR5405855","SRR5405854","SRR5405853","SRR5405852","SRR5405851","SRR5405850","SRR5405849","SRR5405848","SRR5405847","SRR5405846","SRR5405677","SRR5405676","SRR5405675","SRR5405673","SRR5405672","SRR5405671","SRR13622688","SRR13622687","SRR13622633","SRR13622632","SRR13622618","SRR13622617","SRR13622616","SRR13622614","SRR13622613","SRR13622580","SRR13622579","SRR13622578","SRR13622577","SRR13622576","SRR13622566","SRR13622565","ERR4407044","ERR4407045","ERR4407046","ERR4407047","ERR4407048","ERR4407049","ERR4407050","ERR4407053","ERR4407054","ERR4407055","ERR4407056","ERR4407057","ERR4407175","ERR4407176","ERR4407177","ERR4407072","ERR4407073","ERR4407074","ERR4407075","ERR4407076","ERR4407077","ERR4407078","ERR4407182","ERR4407183","ERR4407184","ERR4407185","ERR4407186","ERR4407112","ERR4407130","ERR4407131","ERR4407132","ERR4407133","ERR4407134","ERR4407135","ERR4407136","ERR4407164","ERR4407165","ERR4407166","ERR4407167","ERR4407168","ERR4407169","ERR4407170","ERR4407171","ERR4407142","ERR4407143","ERR4407144","ERR4407145","ERR4407146","ERR4407147","ERR4407148","ERR4407149","ERR4407150","ERR4407151","ERR4407152","ERR4407153","ERR4407154","ERR4407210","ERR4407211","ERR4407212","ERR4407213","ERR4407214","ERR4407215","ERR4407216","ERR4407217","ERR4407218","ERR4407155","ERR4407156","ERR4407157","ERR4407158","ERR4407159","ERR4407160","ERR4407161","ERR4407162","ERR4407163","ERR4407201","ERR4407202","ERR4407203","ERR4407204","ERR4407205","ERR4407206","ERR4407207","ERR4407208","SRR5963386","SRR5963162","SRR5963163","SRR5963164","SRR5963165","SRR5963168","SRR5963169","SRR5963170","SRR5963171","SRR5963172","SRR5963173","SRR5963392","SRR5963190","SRR5963205","SRR5963206","SRR5963217","SRR5963218","SRR5963219","SRR5963220","SRR5963428","SRR5963433","SRR5963358","SRR5963359","SRR5963360","SRR1779106","SRR1779107","SRR1779108","SRR1779115","SRR1779116","SRR1779117","SRR1779118","SRR1779119","SRR1779146","SRR1779147","SRR1779148","SRR1779149","SRR1779150","SRR1779151","SRR1779152","SRR6257469","SRR6257497","SRR6257498","SRR6257398","SRR6257399","SRR6257392","SRR6257393","SRR6257394","SRR6257395","SRR6257400","SRR6257401","SRR6257413","SRR6257412","SRR6257415","SRR6257430","SRR6257429","SRR6257428","SRR6257488","SRR6257479","SRR6257480","SRR6257403","SRR6257402","SRR6257405","SRR6257404","SRR6257407","SRR6257406","SRR6257409","SRR6257408","SRR6257411","SRR6257410","SRR6257374","SRR6257375","S_ID003_T1","S_ID040_T1","S_ID040_T2","S_ID020_T1","S_ID065_T2","SRR5406013","SRR5406011","SRR5406009","SRR5406008","SRR5406007","SRR5406006","SRR5406001","SRR5405998","SRR5405997","SRR5405995","SRR5405993","SRR5405988","SRR5405987","SRR5405986","SRR5405985","SRR5405983","SRR5405966","SRR5405965","SRR5405964","SRR5405962","SRR5405959","SRR5405951","SRR5405939","SRR5405938","SRR5405937","SRR5405936","SRR5405934","SRR5405933","SRR5405932","SRR5405931","SRR5405926","SRR5405901","SRR5405899","SRR5405898","SRR5405896","SRR5405878","SRR5405869","SRR5405865","SRR5405842","SRR5405839","SRR5405837","SRR5405835","SRR5405830","SRR5405826","SRR5405823","SRR5405821","SRR5405819","SRR5405814","SRR5405803","SRR5405800","SRR5405798","SRR5405796","SRR5405792","SRR5405791","SRR5405771","SRR5405769","SRR5405764","SRR5405762","SRR5405758","SRR5405756","SRR5405752","SRR5405737","SRR5405734","SRR5405730","SRR5405729","SRR5405726","SRR5405724","SRR5405722","SRR5405719","SRR5405717","SRR5405716","SRR5405711","SRR5405708","SRR5405705","SRR5405702","SRR5405699","SRR5405697","SRR5405695","SRR5405693","SRR5405691","SRR5405690","SRR5405688","SRR5405683","SRR5405629","SRR5405624","SRR5405621","SRR5405618","SRR5405615","SRR5405612","SRR13622560","SRR13622812","SRR13622656","SRR13622654","SRR13622600","SRR13622599","ERR4406597","ERR4406598","ERR4406599","ERR4406600","ERR4406602","ERR4406603","ERR4406607","ERR4406608","ERR4406609","ERR4406610","ERR4406612","ERR4406613","ERR4406620","ERR4406621","ERR4406623","ERR4406624","ERR4406627","ERR4406629","ERR4406631","ERR4406632","ERR4406681","ERR4406682","ERR4406683","ERR4406690","ERR4406691","ERR4406692","ERR4406699","ERR4406701","ERR4406711","ERR4406712","ERR4406713","ERR4406715","ERR4406716","ERR4406717","ERR4406718","ERR4406719","ERR4406720","ERR4406721","ERR4406722","ERR4406754","ERR4406755","ERR4406756","ERR4406757","ERR4406758","ERR4406783","ERR4406784","ERR4406785","ERR4406791","ERR4406808","ERR4406831","ERR4406833","ERR4406835","ERR4406839","ERR4406840","ERR4406841","ERR4406842","ERR4406843","ERR4406844","ERR4406845","ERR4406846","ERR4406847","ERR4406949","ERR4406950","ERR4406951","ERR4406952","ERR4406954","ERR4406934","ERR4406939","ERR4406947","ERR4406963","ERR4406965","ERR4406966","ERR4406855","ERR4406860","ERR4406861","ERR4406862","ERR4406863","ERR4406869","ERR4406870","ERR4406871","ERR4406872","ERR4406875","ERR4406977","ERR4406979","ERR4406983","ERR4406988","ERR4406990","ERR4406991","ERR4406992","ERR4406993","ERR4407003","ERR4407004","ERR4407005","ERR4407007","ERR4406880","ERR4406881","ERR4406883","ERR4407015","ERR4407016","ERR4407017","ERR4407018","ERR4407020","ERR4407021","ERR4407030","ERR4407032","ERR4407033","ERR4407034","ERR4407035","ERR4407036","ERR4406900","ERR4406901","ERR4406902","ERR4406903","ERR4406904","ERR4406905","ERR4406906","ERR4406916","ERR4406922","SRR5963379","SRR5963133","SRR5963382","SRR5963384","SRR5963153","SRR5963154","SRR5963155","SRR5963156","SRR5963385","SRR5963158","SRR5963174","SRR5963175","SRR5963176","SRR5963199","SRR5963200","SRR5963396","SRR5963212","SRR5963213","SRR5963214","SRR5963398","SRR5963225","SRR5963226","SRR5963399","SRR5963229","SRR5963230","SRR5963231","SRR5963400","SRR5963235","SRR5963236","SRR5963237","SRR5963370","SRR5963401","SRR5963239","SRR5963405","SRR5963253","SRR5963254","SRR5963406","SRR5963407","SRR5963259","SRR5963260","SRR5963408","SRR5963263","SRR5963264","SRR5963414","SRR5963415","SRR5963290","SRR5963421","SRR5963424","SRR5963425","SRR5963429","SRR5963341","SRR5963434","SRR5963364","SRR1779104","SRR1779105","SRR1779129","SRR1779131","SRR1779139","SRR6257386","SRR6257388","SRR6257385","SRR6257390","SRR6257444","SRR6257476","SRR6257438","SRR6257453","SRR6257504","SRR6257501","SRR6257508","SRR6257507","SRR6257482","SRR6257483","S_ID002_T1","S_ID018_T1","S_ID021_T1","S_ID036_T1","S_ID037_T1","S_ID039_T2","S_ID047_T1","S_ID051_T1","S_ID057_T2","S_ID060_T1","S_ID066_T2","S_ID067_T2","S_ID077_T1","S_ID078_T1","S_ID084_T2","S_ID085_T1","S_ID086_T1","S_ID096_T2"
"Staphylococcus_epidermidis",0.0607655844727788,0.0318259004986371,0.0230739591537162,0.0731170451471265,0.0325490922631589,0.010440831529689,0.00972717469433362,0.000417705711890437,0.00328257609823748,0.0522544225200641,0.0149121792017041,0.00202259501882094,0.001121461133775,0,0.000767326390367951,0,0.00253015895821747,0.00201604949639375,0.000193141968787631,0.0034902941161183,0.0481085789500159,0.0676311538105958,0.0991042527935637,0.0293033702247506,0.0667190743727714,0.0101975585359568,0.0254668584888295,0.00250633830917874,0.000371775286988326,0.00126210403949816,0.0170461673564619,0.00290826416368464,0,0.912568651618898,0.357377885074511,0.0792830376737493,0.351262773101533,0.206796303030866,0.333926810921158,0.1700775498403,0.123554128132955,0.137227414888933,0.0399514514044674,0.0588307955317314,0.217991183800314,0.0417481195182116,0.0128248785384692,0.0448836765724613,0.207199505690294,0.0623389239034781,0,0,0.810260595300694,0.749692820691594,0.0171229087601272,0.0188161914660302,0.0195705695509858,0.00373826491775915,0.000595582824267851,0.000176076656753904,0.690950369038399,0.380385954287053,0.241875060334103,0.0057778223085338,0.00197632626446412,0.125583172379907,0.000682517030341989,0.00120846441017325,7.24580060814967e-05,0.000440033337483186,0.0035620155128262,0.00483662629986921,0.323499540119807,0.0787523810443728,0.0745220920375565,0.0593032389694349,0.00718962083663036,0.000195370740321774,0,0.122347788147417,0.290957641817043,0.137848025573575,0.103694756939419,0.0164458062633928,0.00598846154271089,0.00641678053745745,0.0209553477624226,0.495822733135086,0.136620590235167,0.0208763950102053,1.3437695490655e-05,0.000175002002882971,0.0570516414595796,0.0180512313780309,0,0.0102246895214406,0.00606243892875413,0.000472650589981064,0.132726841157844,0.00130076357979781,0.00269385269610202,0.00211805541717942,0.0189007215635551,0.00208877622516565,3.0732380947952e-05,0.00191327398550077,0,0.98690796003786,0.0291497036508827,0.0166656761799725,0.00504165256444157,0.0118921220684439,0.0573179956804183,0.0043186162183433,0.00172049056535854,0,0.00128130416405277,0.00379266166433796,0.015360806476226,0.00684512500431075,0,0,0,0,0,0,0,0,0.824556316381902,0.0745483043356041,0.198178826701784,0,0,0,0,0.000168650555000403,0,0.0362241612253108,0.00385475862957108,0.00659887444861956,0.0227740460010595,0.000229521292252587,0,0,0,0,0.229386403849899,0.195466021521099,0.198034398364016,0.301503569476198,0.00642474937171896,0.581788398650143,0.246098717938061,0.00919561665739888,0.000497675068827852,0,0,0.00103565810755118,0.00160829692348016,0.000781380601133283,0.00194419065489805,0.0978808718537731,0,0.319912446937048,0.00323088295811416,0.0725431065671381,6.61371321319061e-05,0.00103222114441575,0.000317992225716786,0.0105917896499574,0.0163701528090474,0.00216082733293147,0.0017729730385522,0.00673114793915094,0.000314972742461556,0,0,7.86586177335938e-05,0.201611772543939,0.0250213748562515,0.0606188652839521,0.131995258345128,0,0.00811772493657588,0.00319384373297415,0.0244540374864656,0.0286654684592097,0.0710877857386325,0.0194343161915628,0.0716601452537017,0.0332218727423193,0.00228396216358327,0.003466870478186,1.2938697353758e-05,0,0,0.482492991828884,0.0277165970987626,0.0145847665561631,4.98814145303013e-05,5.42224316904849e-06,0,0.0100765420105535,0,0,0,5.6472044766186e-05,0.847891674137286,0.0967484807748854,0.0292431661697871,0.00318734715913024,0.0094718724044511,0.0105136990599958,0.0747428980045424,0.134742586332878,0.0450247875456218,0.0643006707608213,0.0805660812156377,0.0931862116992843,0.0512801837778892,0.0196184965351421,0.0548302103270851,0.145410634691481,0.064175208429132,0.00465156827604042,0,0,0,0.000908953330719055,0,0.000233658584684996,0.027740036102514,0.00234779294917904,0,0.000204570820646739,0,0.00504261195263924,0.0777169035019335,0.0327545956617196,0.00193076276050775,0.0116208033032122,0.214491569405049,0.0899528177419472,0.114564480273757,0.0194246167260512,0.0129913716481466,0.000651753958639379,0.000276196695134135,0.000133613549504253,0,0,0.00602859300113515,0,0.00408259515405307,1.99016861184003e-05,0,0.000449704414887114,0,0,0,0.0174731673690711,0.542851041780621,0.40745107631089,0.248342564916308,0.00568868474621701,0.0552676823758544,0.505355963959612,0.0111015598892691,0.0572847175536787,0.492128180215563,0.0779613041904149,0.037685490185273,0.0487499737109364,0.0388249293907621,0.13882831279085,0.0446958125819351,0.0287001115539204,0.0257594634945078,0.00285969741168396,0.00356662145584362,0.0478037793234795,0.00129794996388309,0.000853599285012004,0.000436720482319752,0.00358774425081091,0.00275685312288252,0.00337692714413346,0.000600265277684923,0.000265728081249053,0.000360263083053174,0,0,0,0,0,0,0,0,0,0,7.08577155812933e-05,0.0227031481872791,0.0699812710269897,0.0385759443254614,0.0353548634559226,0.0120710241509211,0.00533359862704636,0.00253965620653625,0.0687441564375349,0.00273993342023285,0.00203591870209551,0.000497793962131606,0,0.00273081234101317,0,1.50947762489964e-05,0,0.000995264311033294,0.000402600470880755,3.40203023898888e-05,0.15329903720816,0.122672778114651,0.0354112016991793,0,0,0.00221471093125189,0.00730474502805111,0.0232506591291041,0.00147508263660888,0.000566847657792737,0,0.000269372096404016,0.00349271627023867,0,0.00643910322395506,0.00085097601101732,0.000510259686501066,0.000492875245827025,0,0.00300696231606753,3.07732040483684e-05,0.0441531787784526,0.176366515799496,0.000282978925437574,6.22204393217116e-05,0.000293441131259128,5.58455904522504e-05,0.00142969826078947,0.00319100119077752,0.00661759552903272,0.0149434647751944,0.0139555929318705,0,0.00265913275340539,0.00435449504650781,2.58703029090729e-05,0.000147174785630054,0.000171836611353068,0,0.000111103821575299,0,0.000680039588761866,0.0185447369778103,0.00462664923762453,0.000259910953477984,0.000559184722824769,2.73376297077606e-05,8.83780628889335e-05,0.00150183780588935,0.0206317856437687,0.00698387259289839,0.00208168680845441,0.00142350256532448,0.000211471600595773,0,0,0.0518681427754361,0.108453819197583,7.15419298201565e-05,2.30808361254562e-06,6.54627390963474e-05,0.0022531224024915,0.02032972606099,0.041295481879903,0.0408071378357532,0.00401912647496437,0.0363598777042044,0.0032900164821839,0.0682441847332011,0.000670082990920359,0.00874180559136973,0.0229030315137721,0.0131254671943683,1.01727225966649e-05,0.017772028743994,0,0.00133396047995425,0,0.00242231502316055,0.00140375018567393,0,5.76232210895875e-05,0.0265282986704933,0.0815208367009499,0.160097278973403,0.109730978700367,0.000995362004381207,0.940540746586271,0.0532991605844773,0.0125237511778724,0.548478175671466,0.281416210113492,0.00504352877244229,0.00369733595514626,0.0838297579484103,0.00077300201219649,7.67287705891042e-05,9.88468977342569e-05,0.004373678548108,0.561073177731993,0.112997821752501,0.0602958410388184,0.765996959122364,0.0139976529388359,0.00681388954076885,0.000287654841741444,0.0508286371919844,0.005836046058416,0.024467279805583,0.011029049151588,0.538618937480365,0.0122473136921988,0.000503471239275206,0,0.00417323593336607,0.0619591722728383,0.00666088009488793,0.00981098535071987,0.0233286968768115,0.0433275519725724,0.000574484194339684,0.00249077933338006,0.0033783084628839,0.000515586142005853,0.00271051077458252,0.00143134934100555,0.00274917785672414,0.005086640962295,0.00181468514755707,0.00149096717325858,0.00107371350505293,0.000151148873283092,0.000666293927830292,0.0308604087313966,0.0283508206498247,0.0246221784148198,2.99799559458266e-05,6.59451609273227e-05,0.0293001954205981,0.0825789429521706,0.0729244565494831,0.0203034834484983,0.000641097620606509,5.13483926323486e-05,0.00285735263376825,0.0182772287778421,0.0433616867417026,0.0034378631602536,0.000928441492650204,0.0652765942570887,0.813507061545642,0.000772928612961102,0.000425167356148047,5.71441114437327e-05,0.0300544158136278,0.0350843360458184,0.0353064244646795,0.187135986857588,0.00241495771154751,3.03655727819723e-05,0.0499554029341717,0.231800090249506,0.000864111774368544,0.0815930546163395,0.465664845979456,0.000354600142603819,0.0561268215300884,0.201216852223463,0.231704957811961,0.0125059819789189,0.00132609880478174,0.000400463550866918,0.000178301748343815,3.65466496002007e-05,0.00194735820799876,0.0100930465836938,0.000483504892947737,0.0358201610191478,0.0263515717435842,0.000298686164410944,0.687413208654246,0.0121931147798675,0.140904262736349,0.021345076418664,0.00925411878822797,0.00556640813755893,0.00240529567756286,0.055646029292569,0.0567141250133685,0.0116831282703713,0.0364637672999608,0.00706496282270451,0.000488708282258216,0.00172217403089658,0,0,0,0,0,0,0.100872186607568,0,0,0,0.00190769496482692,0.0525002496257787,0,0.00834727637479193,0.0220507261539528,0,5.98299002029761e-05,0,0
"Escherichia_coli",0,0,0,0,0,0,0,8.09160387423267e-07,0,0.0080756835025048,0.0150708891401411,0.0205598248289935,0.0201850457854201,0.273776614836261,0.0584687790304744,0.0603490310479298,0.153487702801588,0.11400903274587,0.199934127383528,0.268318999902592,0.0178602969518229,0.0602537574665884,0.105294581816387,0.060852827859358,0.0203426853062527,0.232000141181592,0.0659478443579178,0.117204542205216,0.557868292520757,0.385255457102043,0.252186154924881,0.0597422421107221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29208899906386e-05,2.78224386018219e-06,0,0,0,0,0,0,0,0,0.00171894114280788,0,0,0,0,0.000300321772433127,0,0,0,0,0,0,2.08212375841596e-05,0,0,0,0,0.00106538305885601,0,0,0.000693239302560843,0.000314636341656996,0.000637268776224792,0.000571645370068214,0,0,0,0,0.014929415218357,0,0.00515047137969202,0.182394452771653,0.235042894080814,0.277195177655117,0.0134398239036751,0.666037631309779,0.649665066895849,0.00216826343958774,7.34747133798408e-05,0.423355930535516,0.00781348944986511,0.00683473925155308,0.000451092928641134,0,0.0054310702864858,0.0010251683181877,0.697849939412065,0,0.349851873255991,0.00129196587618303,0.0980067775485963,8.5461429124515e-05,0.0247144562168667,0.376403314913086,0.331438556721731,0.0383457590642602,0.837845831676723,0.777859101288783,0.730000627386288,0.55658878708867,0.671115404679757,0.78071386489463,0.69075077966629,0.736527755880465,0.718807074531974,0.757009996198916,0.749463746968985,0.837535799874235,0,0.564801945005854,0.210627813408753,0.00601859447463749,0.0107442273907351,0,0,0,0,0.390126104577348,0.08783178464801,0.110449766432594,0.430658844761159,0.258724259528186,0.0376915711731982,0.0476565493095654,0.396570214345434,0.235665871536087,0,9.59006879557025e-05,0.000179392983835973,0.000235020852958743,0,0,0,0.000440377776447592,0.271117503223977,0.370459232169638,0.799243637309267,0.0902854717420166,0.149152110341567,0.850286730918058,0.875543692101074,0.728262113029412,0.800387798014265,0.492023278254266,0.860854086553827,0,0,0,0,0,0,1.14931320303527e-05,6.86529243155453e-05,0.0384316850252085,8.72684121377088e-05,7.10399390471293e-05,0.000104579531622989,4.15509190587597e-05,0,0,0,0,0,0,0,0,0,0,0,9.44966424256889e-05,0.0410015372759426,0.163294327742419,0.34270494329649,0.823895781170574,0.810338351635059,0.828947721927071,0.0125935479125296,0.000886742229795349,0,0,0.00202992027087153,0,0,0,0,0,0.000868653850267903,0,0,0,0,0.000645299027908618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000882073816224712,0,0,1.85262037382772e-05,0,0,0,6.66187526670713e-05,0.070841749080732,0.652976763457623,0.720628832975365,0.644263028866376,0.154485197546414,0,0,0,0,0,0.699428385941972,0.626106685846511,0.399181535076634,0.797733186782856,0.492905037351541,6.37550397488164e-05,0.0236504491862345,0.223226744087742,0.114023571687403,0.195606504046646,0.569717408417884,0.765482117109008,0.798726985805376,0.702966175269808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93777063292058e-07,4.79044992543337e-06,2.31561825497958e-06,0.0382155546279749,0.666347189842892,0.0487450829532414,0.0386894956615279,0.364077834567754,0.210344607303632,0.134539540119857,0.000111372956924656,0,5.21309881750116e-05,0,0,0,0,0.260249172235107,0.245783636846932,0.359718193456824,0.690026041967179,0.311665653464655,0.140010800298463,0.232930202197088,0.54367618868788,0.00882378363144034,0,0,0,0,0,0.00135986527829047,0.00790796745531003,0.0104190626774676,0,0,0,0,0,0.00551505548393536,0.833877085344928,0.775295358282802,0.636563167630536,0.617806134385414,0.502437167139643,0,0,0,0,0.138433348175521,0.883508564926865,0.000800325941323683,0,0,0,0.000119948895880278,0.00027410857131423,0.000279661064381423,0,0,0,0.000966185139729585,0.000471567432272735,0.862944367483042,0.870985647595636,0.871665693216053,0.791727102109757,0,0,0,0,0.000596753769763331,0,0,0,0.0345591114631038,0.00953329724702193,4.36984530957287e-05,0,0,0,0.000115900634141712,0,0,0.00212703686387294,0,0.000926990112919773,0.129341869895225,0,0,0.650298715413002,0.309850201577271,0.00782434346203222,0.744252745000077,0.000808162842687226,0.363695232499444,0.00139324117033344,0.363093941360851,0.517053834135997,5.83710502283973e-05,0,0,0,0,0,2.28461437939241e-05,0,0,0,0,0,0,0,0.0095104138423544,0,0.00017388798494054,0.0297139454272218,0.00179986127478102,6.74924519619331e-05,0.71705997339794,0.000279342830109495,0,0.00276709951585138,0.00016700764077012,0.807900715510887,0.751306587549243,0.83376782902277,0.611807121772096,0,0,0.000107560034775416,0.00583847052934812,0.000118904185998786,0.00015265346674867,0,0.000263597346555906,0.0011730098465384,0,0,0,0.000537079593515475,0.00658861970774632,0.000364502406703347,0.806970697518846,0.0499232490472785,0,0,0,0.0216478072978829,0.00026050066041642,0,0,0,0,0,0.000878643125203959,2.76622619697303e-05,0,0,0.00318194258952778,0.0130983520720154,0.175528455864193,0.000716398378779191,0.751707640729801,0.563725084643971,0.546712223835045,0.351478824852624,9.60352192837599e-06,0.00128632603154006,0.023740372180133,0,7.88241374772936e-05,0.46537560086023,0.676299131937979,0.694545737701325,0.681191038412317,0.618633525154866,0.0001928180843679,0.000369189102869389,0.000297816336027354,0.000420238366778889,5.25348707333285e-05,0,0,9.20723574054642e-05,0,0,0.000373016436733246,0,0,0,0.243712690071861,0,0.0234631972973305,0.540607266422925,0.20518722021368,0.00136175263944916,0.165076186332229,0.271607596341532,0.30003300836151,0.000316293489249808,0.00034361035058733,0.000144316463520609,0.000208612342451599,5.67210209533158e-05,0.314854502020577,0.423742302490455,0.0076900811957888,0.81762611601307,0.32453192712641,0.000923378641610037,0.835626570431235,0.00143875671474725,0.000242304546721649,0.000660963880377109,0.0009563347287924,1.94705811312403e-05,0.000131827306692693,0.191815414419902,0.0747466095397239,9.97065917847776e-05,0.0002949453681237,0,0.307069510707523,0,0,0,0.00197977142910536,0.00043011425728414,0.0105936070670216,0,0.216925508742238,0,0,0,0,0,0,0,0,0,0,0,0,0.000301772391428969,0,0,0,0,0,0,0,0,0.0378865955574085,0,0.000165388984201119,0,0.690064038542588,0
"Klebsiella_michiganensis",0,0,0,0,0,0,0,0,0,0,0,0,0.000541707362393232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112501850209974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97141507150511e-05,3.8222701522659e-05,3.72921776867578e-05,0,4.20768114424847e-05,0,0,0,0,0,1.39600241813064e-05,0,0,0,0.00529620039553902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243507342052871,5.13054718580426e-05,0,0,0,0,0,6.4668084456335e-05,0,0,0,0,0,0,6.02794633602963e-05,0.00052998376828668,0.00130049084407068,0,0,6.89456355914627e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000137361731581158,0.0333183609613002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106618063977682,0.819416398965735,0.000295697980127909,0.00021979353178963,0.000174720232946638,0.000563863942921492,8.79502009907132e-05,0.000216379317336443,0.000329188072647744,0.00172558841520686,0.000970617752489089,5.14421947489498e-05,0.000131187130548468,0,0,0,0,0,0,1.49008674813296e-05,0.000246243251499826,0.000654514541271025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87235155737434e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.32337462743906e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398727228776126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353525452059573,0.00146020524758944,0.0406197629808013,0.0203204309208877,0,0.00120407401303101,0.000112072063132043,0.0253419876552191,0.00261981367326994,0.00471458631923906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712382327020108,0,0.00390744781607315,0.0304916956400329,0.0811368918054724,0.0307593530170717,0.0412394224870315,0.0344302102875483,0,7.30048048892426e-05,0.0477139231473899,0,0,0.000646039381007581,0,0,0,0.00046359402939764,0,0.00013871599823198,0,0,0,0.734839901484579,0.135282484091429,0.000457730684694111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124746025431517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167412020198401,0.00132493432178013,0.371259783997853,0.00149182201531874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68506647866327e-05,0.00127038659457144,0,0,0,0,0,0,0,0.000354731743364944,0,8.79944967674978e-05,0.000381170808014237,0.000117182874260346,0,5.63270547352573e-05,0.000173032494283979,0,0,0,0,0,0,0.00577892178267941,0.000584386182232694,0,0,0,0,0,0,0,0.000230725747530991,0,0,0,0,0.00810104030065724,0,0,0,0.00110933186194073,0,0,0.801018290466818,0.687429859883189,0.338913077756937,0,0,1.28821983576627e-05,0,0,3.15940995763316e-05,0,0,0,7.15322161656585e-06,0,0,0,0.0492178039895417,7.35099074939645e-05,0.0788900353783008,0.0715899997545659,0.0361343270013495,3.33340935427219e-05,0,0,0,0,0.00617033034763384,0,0,0,0,0,0,2.38398133721933e-05,0.00298925792497262,0.0096553758108247,0,0.000152175036957406,2.374587569941e-05,9.04036166637408e-05,0,0.000182948551129774,0,0.777079244702047,0.373695654059268,0,0,3.74253953976211e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320570873613585,0,0
